Date	SYBASE	WM	MICROSTRATEGY	XEROX	LH	ENRON	GLOBALCROSSING	QWEST	ADELPHIA	PEREGRINE	CMSENERGY	DYNEGYHOLDINGS	MCIWORLDCOM	ELPASO	HALLIBURTON	MERRILLLYNCH	MERCKCOMPANY	DUKEENERGY	BRISTOLMYERS	NICORDEAD	MIRANT	IMCLONESYS	SP500
15-11-1996	201,44	368,29	NA	262,25	NA	5747,39	NA	NA	45,69	NA	508,89	145,11	NA	NA	532,67	2158,01	3005,12	2483,1	2974,53	1474,43	NA	54,46	737,62
18-11-1996	200	368,29	NA	261,56	NA	5668	NA	NA	45,69	NA	510,86	145,11	NA	NA	529,41	2130,6	2991,37	2457,03	2954,15	1469,22	NA	54,91	737,02
19-11-1996	198,56	368,29	NA	260,86	NA	5668	NA	NA	45,69	NA	516,78	146,08	NA	NA	523,97	2161,43	2995,96	2463,54	2947,36	1479,64	NA	53,57	742,16
20-11-1996	191,37	368,29	NA	258,1	NA	5842,65	NA	NA	45,26	NA	512,83	150,95	NA	NA	525,06	2144,3	3023,44	2496,13	2967,74	1474,43	NA	57,14	743,95
21-11-1996	195,68	368,29	NA	268,47	NA	5810,89	NA	NA	44,4	NA	512,83	152,9	NA	NA	521,8	2106,63	3000,54	2509,17	2994,9	1469,22	NA	58,04	742,75
22-11-1996	210,07	368,29	NA	267,78	NA	5826,77	NA	NA	43,53	NA	512,83	155,82	NA	NA	537,02	2158,01	3032,6	2496,13	3052,63	1479,64	NA	74,11	748,73
25-11-1996	205,76	368,29	NA	272,63	NA	6033,17	NA	NA	43,97	NA	516,78	161,66	NA	NA	545,71	2212,81	3087,57	2404,89	3096,77	1500,48	NA	69,64	757,03
26-11-1996	205,76	368,29	NA	269,17	NA	5922,03	NA	NA	43,97	NA	514,8	166,53	NA	NA	527,23	2178,56	3064,67	2430,96	3103,56	1521,32	NA	65,62	755,96
27-11-1996	204,32	368,29	NA	270,55	NA	5823,6	NA	NA	45,69	NA	516,78	168,58	NA	NA	525,06	2195,69	3069,25	2411,41	3106,95	1526,53	NA	69,64	755
28-11-1996	204,32	368,29	NA	270,55	NA	5823,6	NA	NA	45,69	NA	516,78	168,58	NA	NA	525,06	2195,69	3069,25	2411,41	3106,95	1526,53	NA	69,64	755
29-11-1996	202,88	368,29	NA	271,24	NA	5855,51	NA	NA	45,69	NA	512,83	169,55	NA	NA	526,15	2199,11	3041,77	2417,92	3089,98	1521,32	NA	73,21	757,02
2-12-1996	207,19	368,29	NA	274,7	NA	5807,64	NA	NA	45,69	NA	516,78	175,4	NA	NA	538,16	2199,11	3014,28	2424,44	3144,31	1516,11	NA	71,43	756,56
3-12-1996	235,97	368,29	NA	271,93	NA	5807,64	NA	NA	46,55	NA	518,75	182,22	NA	NA	525,06	2147,73	2968,47	2385,34	3130,72	1516,11	NA	71,43	748,28
4-12-1996	231,65	368,29	NA	275,62	NA	5759,78	NA	NA	48,28	NA	520,72	187,09	NA	NA	516,33	2164,86	2959,31	2346,23	3079,79	1500,48	NA	69,64	745,1
5-12-1996	230,22	368,29	NA	283,27	NA	5823,6	NA	NA	49,14	NA	512,83	173,45	NA	NA	521,78	2123,75	2919	2320,16	3045,83	1505,69	NA	64,29	744,38
6-12-1996	224,46	368,29	NA	281,88	NA	5695,96	NA	NA	45,69	NA	510,86	174,42	NA	NA	519,6	2151,16	2877,56	2300,61	3035,65	1484,85	NA	61,61	739,6
9-12-1996	230,94	368,29	NA	289,54	NA	5743,82	NA	NA	46,55	NA	516,78	176,37	NA	NA	527,24	2185,41	2960,43	2307,13	3076,39	1495,27	NA	59,82	749,81
10-12-1996	223,02	368,29	NA	293,71	NA	5759,78	NA	NA	46,55	NA	512,83	172,47	NA	NA	510,87	2147,73	2932,81	2307,13	3052,63	1510,9	NA	62,5	747,54
11-12-1996	217,27	368,29	NA	289,54	NA	5632,14	NA	NA	46,12	NA	502,97	171,5	NA	NA	508,69	2134,03	2914,39	2287,58	3005,09	1474,43	NA	59,37	740,73
12-12-1996	217,27	368,29	NA	287,45	NA	5281,13	NA	NA	43,97	NA	495,08	172,47	NA	NA	497,77	2116,9	2808,5	2268,03	2954,15	1448,38	NA	58,04	729,33
13-12-1996	211,51	368,29	NA	284,66	NA	5472,59	NA	NA	43,97	NA	493,11	169,55	NA	NA	509,78	2154,58	2845,33	2326,68	2960,95	1469,22	NA	58,93	728,64
16-12-1996	202,88	368,29	NA	286,75	NA	5488,54	NA	NA	41,38	NA	499,02	169,55	NA	NA	508,69	2134,03	2794,68	2333,2	2947,36	1458,8	NA	56,25	720,98
17-12-1996	205,76	368,29	NA	284,66	NA	5520,45	NA	NA	39,66	NA	506,91	163,7	NA	NA	502,14	2137,45	2808,5	2339,72	2930,38	1464,01	NA	55,8	726,04
18-12-1996	207,19	368,29	NA	286,75	NA	5568,32	NA	NA	43,1	NA	504,94	160,78	NA	NA	515,23	2195,69	2831,52	2352,75	2937,18	1469,22	NA	57,14	731,54
19-12-1996	205,76	368,29	NA	283,97	NA	5600,23	NA	NA	42,24	NA	514,8	171,5	NA	NA	533,79	2250,49	2992,66	2411,41	2967,74	1474,43	NA	57,14	745,76
20-12-1996	204,32	368,29	NA	286,06	NA	5600,23	NA	NA	42,24	NA	516,78	171,5	NA	NA	538,16	2267,62	3043,31	2372,3	3056,02	1500,48	NA	56,25	748,87
23-12-1996	198,56	368,29	NA	279,79	NA	5616,18	NA	NA	41,38	NA	520,72	171,5	NA	NA	542,52	2250,49	3057,12	2365,79	3069,6	1500,48	NA	56,25	746,92
24-12-1996	198,56	368,29	NA	284,66	NA	5584,27	NA	NA	40,52	NA	526,64	173,45	NA	NA	549,07	2301,87	3066,33	2378,82	3039,04	1505,69	NA	56,7	751,03
25-12-1996	198,56	368,29	NA	284,66	NA	5584,27	NA	NA	40,52	NA	526,64	173,45	NA	NA	549,07	2301,87	3066,33	2378,82	3039,04	1505,69	NA	56,7	751,03
26-12-1996	202,88	368,29	NA	289,54	NA	5584,27	NA	NA	40,52	NA	526,64	174,42	NA	NA	547,98	2305,3	3011,08	2385,34	3039,04	1526,53	NA	56,7	755,82
27-12-1996	197,12	368,29	NA	286,75	NA	5584,27	NA	NA	40,52	NA	526,64	170,52	NA	NA	541,43	2308,72	3006,47	2424,44	3052,63	1540,28	NA	58,04	756,79
30-12-1996	191,37	368,29	NA	293,71	NA	5536,41	NA	NA	39,66	NA	530,58	172,47	NA	NA	544,71	2291,6	2988,06	2424,44	3008,48	1535,03	NA	60,71	753,85
31-12-1996	192,09	368,29	NA	293,02	NA	5504,5	NA	NA	39,66	NA	530,58	181,24	NA	NA	526,15	2233,36	2932,81	2411,41	2981,59	1503,48	NA	69,64	740,74
1-1-1997	192,09	368,29	NA	293,02	NA	5504,5	NA	NA	39,66	NA	530,58	181,24	NA	NA	526,15	2233,36	2932,81	2411,41	2981,59	1503,48	NA	69,64	740,74
2-1-1997	197,84	368,29	NA	290,93	NA	5440,68	NA	NA	40,52	NA	524,67	172,47	NA	NA	523,97	2185,41	2942,02	2378,82	2930,3	1482,46	NA	66,52	737,01
3-1-1997	200	368,29	NA	295,8	NA	5536,41	NA	NA	43,1	NA	526,64	170,52	NA	NA	526,15	2202,54	3043,31	2378,82	2991,85	1482,46	NA	69,64	748,03
6-1-1997	194,24	368,29	NA	297,89	NA	5616,18	NA	NA	41,38	NA	528,61	170,52	NA	NA	551,26	2209,39	3052,51	2352,75	2988,43	1471,94	NA	71,43	747,65
7-1-1997	195,68	368,29	NA	301,37	NA	5584,27	NA	NA	45,69	NA	530,58	167,6	NA	NA	567,63	2202,54	3057,12	2378,82	2978,17	1477,2	NA	67,41	753,23
8-1-1997	202,88	368,29	NA	307,63	NA	5584,27	NA	NA	44,83	NA	528,61	170,52	NA	NA	568,72	2181,98	3020,29	2365,79	2998,69	1492,97	NA	64,29	748,41
9-1-1997	200	368,29	NA	310,42	NA	5600,23	NA	NA	43,1	NA	532,56	170,52	NA	NA	592,74	2202,54	3043,31	2378,82	3036,3	1508,74	NA	68,3	754,85
10-1-1997	202,88	368,29	NA	310,42	NA	5632,14	NA	NA	44,83	NA	528,61	168,58	NA	NA	603,65	2243,64	3066,33	2359,27	3135,46	1519,25	NA	67,41	759,5
13-1-1997	200	368,29	NA	308,33	NA	5743,82	NA	NA	44,83	NA	534,53	169,55	NA	NA	615,66	2216,24	3057,12	2372,3	3173,07	1524,51	NA	63,39	759,51
14-1-1997	208,63	368,29	NA	308,33	NA	5711,91	NA	NA	45,69	NA	526,64	178,32	NA	NA	609,11	2267,62	3093,95	2391,85	3248,29	1529,77	NA	59,82	768,86
15-1-1997	207,19	368,29	NA	311,81	NA	5664,05	NA	NA	45,69	NA	524,67	187,09	NA	NA	624,39	2229,94	3066,33	2411,41	3234,61	1545,54	NA	58,48	767,2
16-1-1997	208,63	368,29	NA	313,9	NA	5648,09	NA	NA	48,28	NA	534,53	186,12	NA	NA	638,59	2216,24	3121,58	2411,41	3306,42	1535,03	NA	59,82	769,75
17-1-1997	211,51	368,29	NA	322,94	NA	5743,82	NA	NA	45,69	NA	526,64	184,17	NA	NA	633,13	2267,62	3167,62	2443,99	3364,55	1535,03	NA	60,71	776,17
20-1-1997	230,22	368,29	NA	320,16	NA	5711,91	NA	NA	45,26	NA	532,56	173,45	NA	NA	630,94	2312,15	3153,8	2443,99	3350,87	1545,54	NA	65,18	776,7
21-1-1997	212,23	368,29	NA	331,99	NA	5680	NA	NA	45,69	NA	532,56	174,42	NA	NA	622,21	2373,81	3186,03	2443,99	3326,93	1535,03	NA	63,39	782,72
22-1-1997	210,07	368,29	NA	323,64	NA	5552,36	NA	NA	44,83	NA	530,58	171,5	NA	NA	602,56	2380,66	3255,09	2463,54	3367,97	1535,03	NA	62,5	786,23
23-1-1997	215,83	368,29	NA	331,3	NA	5488,54	NA	NA	43,1	NA	538,47	168,58	NA	NA	625,49	2305,3	3176,82	2489,61	3299,58	1508,74	NA	60,27	777,56
24-1-1997	210,07	368,29	NA	327,82	NA	5376,86	NA	NA	45,69	NA	530,58	167,6	NA	NA	613,48	2305,3	3153,8	2483,1	3296,16	1503,48	NA	58,93	770,52
27-1-1997	195,68	368,29	NA	325,03	NA	5249,21	NA	NA	44,83	NA	530,58	160,78	NA	NA	594,92	2253,92	3112,37	2470,06	3227,78	1492,97	NA	57,14	765,02
28-1-1997	202,88	368,29	NA	318,07	NA	5137,53	NA	NA	44,83	NA	532,56	164,68	NA	NA	592,74	2195,69	3204,45	2463,54	3282,48	1482,46	NA	58,04	765,02
29-1-1997	197,12	368,29	NA	320,16	NA	5233,26	NA	NA	44,83	NA	530,58	163,7	NA	NA	611,3	2250,49	3250,49	2457,03	3378,22	1498,23	NA	57,14	772,5
30-1-1997	198,56	368,29	NA	332,69	NA	5265,17	NA	NA	44,83	NA	528,61	164,68	NA	NA	615,66	2284,75	3328,76	2463,54	3436,35	1519,25	NA	58,93	784,17
31-1-1997	200	368,29	NA	326,42	NA	5265,17	NA	NA	43,1	NA	532,87	167,6	NA	NA	632,04	2305,3	3337,97	2443,99	3467,12	1519,25	NA	57,14	786,16
3-2-1997	202,88	368,29	NA	325,73	NA	5249,21	NA	NA	43,1	NA	534,86	170,52	NA	NA	623,3	2322,43	3324,16	2430,96	3508,16	1519,25	NA	63,39	786,73
4-2-1997	210,07	368,29	NA	321,55	NA	5249,21	NA	NA	43,1	NA	530,88	169,55	NA	NA	636,4	2349,83	3374,8	2417,92	3525,25	1503,48	NA	64,29	789,26
5-2-1997	201,44	368,29	NA	315,98	NA	5233,26	NA	NA	43,1	NA	520,94	170,52	NA	NA	617,84	2378,6	3310,34	2391,85	3470,54	1492,97	NA	60,71	778,28
6-2-1997	204,32	368,29	NA	315,98	NA	5249,21	NA	NA	40,52	NA	520,94	169,55	NA	NA	606,93	2361,42	3388,61	2359,27	3473,96	1482,46	NA	62,5	780,15
7-2-1997	202,88	368,29	NA	315,29	NA	5233,26	NA	NA	40,52	NA	518,95	165,65	NA	NA	598,2	2382,04	3443,86	2365,79	3467,12	1487,71	NA	63,39	789,56
10-2-1997	202,88	368,29	NA	315,29	NA	5201,35	NA	NA	42,24	NA	526,91	160,78	NA	NA	574,18	2392,35	3402,43	2372,3	3426,09	1471,94	NA	62,5	785,43
11-2-1997	198,56	368,29	NA	311,81	NA	5249,21	NA	NA	41,38	NA	526,91	154,93	NA	NA	597,1	2392,35	3425,45	2385,34	3501,32	1435,14	NA	60,71	789,59
12-2-1997	202,88	368,29	NA	314,59	NA	5360,9	NA	NA	41,38	NA	528,89	155,91	NA	NA	606,93	2419,85	3531,34	2412,97	3607,31	1466,68	NA	57,59	802,77
13-2-1997	198,56	368,29	NA	312,5	NA	5392,81	NA	NA	41,38	NA	534,86	155,03	NA	NA	615,66	2653,59	3669,46	2439,34	3679,12	1498,23	NA	58,04	811,82
14-2-1997	200	368,29	NA	311,81	NA	5408,77	NA	NA	42,24	NA	528,89	154,06	NA	NA	609,11	2657,02	3586,59	2426,16	3682,54	1487,71	NA	58,04	808,48
17-2-1997	200	368,29	NA	311,81	NA	5408,77	NA	NA	42,24	NA	528,89	154,06	NA	NA	609,11	2657,02	3586,59	2426,16	3682,54	1487,71	NA	58,04	808,48
18-2-1997	195,68	368,29	NA	314,59	NA	5408,77	NA	NA	42,24	NA	530,88	153,08	NA	NA	600,38	2777,33	3655,65	2412,97	3692,8	1492,97	NA	57,14	816,29
19-2-1997	195,68	368,29	NA	315,98	NA	5360,9	NA	NA	41,38	NA	536,85	151,13	NA	NA	593,83	2804,83	3609,61	2419,56	3689,38	1466,68	NA	60,27	812,49
20-2-1997	191,37	368,29	NA	318,77	NA	5249,21	NA	NA	41,38	NA	532,87	148,21	NA	NA	578,55	2705,14	3554,36	2406,38	3641,51	1440,4	NA	59,82	802,8
21-2-1997	184,17	368,29	NA	316,68	NA	5313,04	NA	NA	42,24	NA	528,89	147,23	NA	NA	584,01	2681,08	3503,72	2399,78	3556,02	1445,66	NA	58,04	801,77
24-2-1997	185,61	368,29	NA	328,51	NA	5265,17	NA	NA	46,55	NA	534,86	148,21	NA	NA	584,01	2701,71	3623,42	2399,78	3662,02	1461,43	NA	60,71	810,28
25-2-1997	184,17	368,29	NA	334,78	NA	5249,21	NA	NA	46,55	NA	528,89	148,21	NA	NA	582,91	2691,4	3600,4	2386,6	3740,66	1424,63	NA	58,04	812,1
26-2-1997	189,93	368,29	NA	332,69	NA	5201,35	NA	NA	43,97	NA	520,94	152,11	NA	NA	576,36	2632,96	3586,59	2347,04	3706,47	1393,09	NA	58,93	805,68
27-2-1997	185,61	368,29	NA	345,22	NA	5118,38	NA	NA	43,97	NA	512,99	154,06	NA	NA	558,9	2602,03	3457,67	2340,45	3631,25	1403,6	NA	57,14	795,07
28-2-1997	188,49	368,29	NA	348	NA	5118,38	NA	NA	41,38	NA	520,94	154,06	NA	NA	564,36	2639,84	3393,22	2333,86	3569,7	1408,86	NA	61,16	790,82
3-3-1997	184,17	368,29	NA	350,09	NA	5102,34	NA	NA	40,52	NA	520,94	158,93	NA	NA	541,43	2657,02	3462,28	2333,86	3706,47	1403,6	NA	59,82	795,31
4-3-1997	178,42	368,29	NA	348,7	NA	5166,52	NA	NA	39,22	NA	520,94	163,81	NA	NA	569,93	2622,65	3360,99	2340,45	3617,57	1414,12	NA	58,04	790,95
5-3-1997	179,86	368,29	NA	350,48	NA	5166,52	NA	NA	41,38	NA	522,93	161,86	NA	NA	586,37	2708,58	3477,75	2347,04	3788,53	1419,37	NA	58,48	801,99
6-3-1997	169,78	368,29	NA	343,48	NA	5150,47	NA	NA	40,52	NA	522,93	169,66	NA	NA	594,04	2670,77	3413	2340,45	3651,76	1408,86	NA	57,59	798,56
7-3-1997	163,31	368,29	NA	346,28	NA	5150,47	NA	NA	42,24	NA	514,98	164,78	NA	NA	596,23	2712,02	3440,75	2353,64	3651,76	1393,09	NA	57,14	804,97
10-3-1997	168,35	368,29	NA	349,78	NA	5150,47	NA	NA	42,24	NA	514,98	168,68	NA	NA	608,29	2770,45	3528,62	2373,41	3713,31	1408,86	NA	57,14	813,65
11-3-1997	166,91	368,29	NA	344,88	NA	5150,47	NA	NA	41,38	NA	514,98	167,71	NA	NA	603,91	2742,95	3473,12	2327,26	3685,96	1403,6	NA	57,14	811,34
12-3-1997	166,91	368,29	NA	350,48	NA	5214,65	NA	NA	41,81	NA	509,01	166,73	NA	NA	594,04	2663,9	3413	2314,08	3590,22	1398,34	NA	58,04	804,26
13-3-1997	161,15	368,29	NA	343,48	NA	5166,52	NA	NA	40,52	NA	503,05	165,76	NA	NA	598,43	2577,96	3348,26	2294,3	3473,96	1387,83	NA	58,04	789,56
14-3-1997	170,5	368,29	NA	346,98	NA	5230,7	NA	NA	40,95	NA	505,03	165,76	NA	NA	608,29	2577,96	3269,64	2327,26	3405,58	1398,34	NA	58,04	793,17
17-3-1997	168,35	368,29	NA	341,38	NA	5182,56	NA	NA	40,52	NA	512,99	165,76	NA	NA	610,48	2567,65	3371,38	2327,26	3685,96	1403,6	NA	56,25	795,71
18-3-1997	168,35	368,29	NA	335,09	NA	5086,29	NA	NA	41,38	NA	516,96	164,78	NA	NA	614,87	2567,65	3343,63	2327,26	3624,41	1382,57	NA	55,36	789,66
19-3-1997	158,27	368,29	NA	334,39	NA	5038,16	NA	NA	40,52	NA	522,93	159,91	NA	NA	610,48	2519,53	3385,25	2320,67	3658,6	1393,09	NA	54,46	785,77
20-3-1997	165,47	368,29	NA	339,98	NA	5134,43	NA	NA	41,38	NA	520,94	157,96	NA	NA	607,19	2522,97	3357,51	2314,08	3610,73	1382,57	NA	54,46	782,65
